Pressure (dB),Frequency (kHz),Angle (degrees),Length (m),Velocity (m/s),Displacement (m)
128.708,-0.6579857174604559,-0.6484316598259652,1.805308155618184,-1.2332846627142544,-0.4501398659712298
119.598,-0.12028957841073432,-0.6484316598259652,1.805308155618184,-1.2332846627142544,-0.4501398659712298
124.318,-0.4049522402605869,-0.4432639966472142,-0.9300761921103639,1.299773228256939,-0.739621373560991
125.427,1.0816194382886433,-1.1613508177728427,0.16407754698105528,1.299773228256939,-0.7268272559487172
125.116,-0.7845024560603904,-0.8194047124749243,0.9846928512996195,1.299773228256939,-0.6271578460381233
123.689,-0.27843550166065245,-1.1613508177728427,1.805308155618184,-0.7279524066871728,-0.6143525002627216
119.649,-0.12028957841073432,-0.47745860717700606,0.9846928512996195,-0.7279524066871728,-0.49184350946131933
117.328,3.042628886587628,-0.4432639966472142,-0.9300761921103639,1.299773228256939,-0.739621373560991
133.063,-0.5156543865355296,-1.1613508177728427,-0.38299932256465435,-1.2332846627142544,-0.734154006661854
115.635,0.35414819133902004,1.471634193021128,-0.9300761921103639,-1.2332846627142544,1.3231733407546318
130.748,-0.6579857174604559,0.08675246656455901,0.9846928512996195,1.299773228256939,-0.06499440853074365
127.006,-0.12028957841073432,-0.8194047124749243,0.9846928512996195,1.299773228256939,-0.6271578460381233
130.089,-0.8319462330353659,0.08675246656455901,0.9846928512996195,-1.2332846627142544,0.14660406833782388
123.839,1.0816194382886433,-0.5971397440312775,-0.38299932256465435,0.2891087162027761,-0.6810013795022275
113.055,0.08530012181415923,0.9416177298093548,-0.38299932256465435,-0.7279524066871728,2.2095619652909075
114.044,-0.8477608253603577,1.8135802983190459,-1.2036146268832186,-0.7279524066871728,0.4425335357399022
130.349,-0.7117553313654281,-0.47745860717700606,0.9846928512996195,-1.2332846627142544,-0.4654446008589287
120.851,1.0816194382886433,-0.5971397440312775,-0.38299932256465435,-0.7279524066871728,-0.6630078738174722
132.54,-0.27843550166065245,-1.1613508177728427,-0.38299932256465435,0.2891087162027761,-0.7477093937342075
120.136,-0.8319462330353659,0.4628931823922691,-1.2036146268832186,-1.2332846627142544,-0.5011434227081535
123.609,-0.8113872630128764,-0.47745860717700606,0.9846928512996195,-1.2332846627142544,-0.4654446008589287
109.254,0.08530012181415923,1.5058288035509197,-0.38299932256465435,-0.7279524066871728,3.109454327349147
126.465,-0.7117553313654281,0.5312824034518528,0.16407754698105528,-0.7279524066871728,0.9000587268804354
132.251,-0.7528732714104068,-0.25519363873335926,0.9846928512996195,-0.7279524066871728,-0.38665208892436564
122.292,-0.7845024560603904,-0.8194047124749243,0.9846928512996195,0.2891087162027761,-0.6118171810284146
107.267,1.0816194382886433,0.9416177298093548,-0.38299932256465435,-1.2332846627142544,2.2880692818820183
122.229,-0.8113872630128764,-0.47745860717700606,0.9846928512996195,-0.7279524066871728,-0.49184350946131933
123.061,0.35414819133902004,-1.1613508177728427,1.805308155618184,1.299773228256939,-0.6471394851407466
125.824,0.35414819133902004,-1.1613508177728427,0.9846928512996195,1.299773228256939,-0.6860577956308788
118.998,-0.12028957841073432,1.5058288035509197,-0.38299932256465435,1.299773228256939,2.42657241678718
110.839,1.0816194382886433,0.08675246656455901,0.9846928512996195,-0.7279524066871728,0.07780537013140663
127.318,-0.6579857174604559,0.9416177298093548,-0.38299932256465435,1.299773228256939,1.6820179488840454
104.5,0.35414819133902004,0.9929096456040424,0.16407754698105528,-0.7279524066871728,3.5258395287886173
119.708,5.414817735336399,-0.3406801650578388,-1.2036146268832186,1.299773228256939,-0.7829805722770965
125.268,1.619315577338365,-0.4432639966472142,-0.9300761921103639,1.299773228256939,-0.739621373560991
132.793,-0.5156543865355296,0.3603093508028937,-0.38299932256465435,1.299773228256939,-0.07484525031505936
124.395,-0.27843550166065245,-0.47745860717700606,1.805308155618184,1.299773228256939,-0.4738994076943273
125.229,-0.4049522402605869,-0.47745860717700606,0.9846928512996195,-1.2332846627142544,-0.4654446008589287
126.159,-0.7845024560603904,-0.6484316598259652,1.805308155618184,0.2891087162027761,-0.5077942380009837
139.808,-0.8113872630128764,0.08675246656455901,0.9846928512996195,1.299773228256939,-0.06499440853074365
120.037,-0.6579857174604559,0.9416177298093548,-0.38299932256465435,-1.2332846627142544,2.2880692818820183
131.542,-0.12028957841073432,0.2748228244784141,-0.9300761921103639,0.2891087162027761,-0.43865719781230866
136.414,-0.7845024560603904,0.9416177298093548,-0.38299932256465435,0.2891087162027761,1.9098822914040705
112.848,1.619315577338365,-0.47745860717700606,0.9846928512996195,1.299773228256939,-0.5466354484376368
132.301,-0.27843550166065245,-0.5971397440312775,-0.38299932256465435,-0.7279524066871728,-0.6630078738174722
114.453,0.6704400378388563,1.471634193021128,-0.9300761921103639,-0.7279524066871728,1.268829031215018
120.726,1.0816194382886433,0.4628931823922691,-1.2036146268832186,-1.2332846627142544,-0.5011434227081535
130.934,-0.7117553313654281,0.08675246656455901,0.9846928512996195,0.2891087162027761,-0.010335710423545487
124.438,-0.5947273481604887,1.5058288035509197,-0.38299932256465435,1.299773228256939,2.42657241678718
129.285,-0.27843550166065245,1.471634193021128,-0.9300761921103639,1.299773228256939,1.1316657904431333
128.175,-0.8113872630128764,-0.47745860717700606,1.805308155618184,1.299773228256939,-0.4738994076943273
120.835,-0.27843550166065245,1.471634193021128,-0.9300761921103639,-1.2332846627142544,1.3231733407546318
130.898,-0.8477608253603577,1.5058288035509197,-0.38299932256465435,1.299773228256939,2.42657241678718
121.547,-0.8319462330353659,1.0100069508689382,-1.2036146268832186,-0.7279524066871728,0.12849678393337133
117.927,-0.7845024560603904,2.63425095103405,-1.2036146268832186,1.299773228256939,0.7567125109460549
133.311,-0.27843550166065245,0.7535473718954995,-0.9300761921103639,1.299773228256939,0.2068469062406904
123.466,0.08530012181415923,1.8135802983190459,-1.2036146268832186,-1.2332846627142544,0.47565661696755945
133.198,-0.7117553313654281,0.06965516129966315,0.16407754698105528,-0.7279524066871728,-0.16594682321476587
127.801,0.35414819133902004,-1.1613508177728427,-0.38299932256465435,-0.7279524066871728,-0.7369685328859441
123.255,-0.5156543865355296,1.471634193021128,-0.9300761921103639,-1.2332846627142544,1.3231733407546318
118.859,0.35414819133902004,-0.47745860717700606,0.9846928512996195,-1.2332846627142544,-0.4654446008589287
128.264,-0.4049522402605869,-0.47745860717700606,0.9846928512996195,0.2891087162027761,-0.5256634853471222
139.226,-0.6579857174604559,1.8135802983190459,-1.2036146268832186,-1.2332846627142544,0.47565661696755945
127.224,-0.8319462330353659,2.206818319411652,-0.9300761921103639,-0.7279524066871728,1.8844841864084907
133.062,-0.4049522402605869,0.4628931823922691,-1.2036146268832186,0.2891087162027761,-0.5225046287871061
115.413,2.2518992703380376,-1.1613508177728427,0.16407754698105528,-0.7279524066871728,-0.7018206395742009
125.484,-0.5947273481604887,0.9416177298093548,-0.38299932256465435,0.2891087162027761,1.9098822914040705
112.209,0.08530012181415923,0.5312824034518528,0.16407754698105528,-1.2332846627142544,1.0457029735350172
133.42,-0.8477608253603577,0.3603093508028937,-0.38299932256465435,-0.7279524066871728,0.0861516380565676
132.757,-0.6579857174604559,-0.23809633346846323,0.16407754698105528,-0.7279524066871728,-0.4834388550878925
119.115,-0.8319462330353659,2.206818319411652,-0.9300761921103639,1.299773228256939,1.7074010829954542
126.486,-0.7528732714104068,-0.8194047124749243,0.9846928512996195,1.299773228256939,-0.6271578460381233
121.514,0.08530012181415923,-0.6484316598259652,1.805308155618184,1.299773228256939,-0.5278290237424129
122.893,-0.8319462330353659,1.471634193021128,-0.9300761921103639,-0.7279524066871728,1.268829031215018
133.808,-0.8113872630128764,1.5058288035509197,-0.38299932256465435,1.299773228256939,2.42657241678718
121.528,-0.4049522402605869,1.5058288035509197,-0.38299932256465435,1.299773228256939,2.42657241678718
129.099,-0.6579857174604559,-1.1613508177728427,1.805308155618184,-0.7279524066871728,-0.6143525002627216
135.866,1.619315577338365,-1.1613508177728427,-1.2036146268832186,-0.7279524066871728,-0.8144320794326749
125.951,-0.5156543865355296,-1.1613508177728427,1.805308155618184,1.299773228256939,-0.6471394851407466
120.33,0.35414819133902004,-0.25519363873335926,0.9846928512996195,1.299773228256939,-0.45769567121217825
124.685,-0.7117553313654281,1.471634193021128,-0.9300761921103639,-1.2332846627142544,1.3231733407546318
130.614,-0.7845024560603904,2.206818319411652,-0.9300761921103639,-0.7279524066871728,1.8844841864084907
115.645,0.6704400378388563,-1.1613508177728427,1.805308155618184,-1.2332846627142544,-0.598537258224802
138.274,-0.5947273481604887,1.8135802983190459,-1.2036146268832186,-0.7279524066871728,0.4425335357399022
129.095,-0.7117553313654281,-1.1613508177728427,1.805308155618184,-1.2332846627142544,-0.598537258224802
118.696,-0.7117553313654281,-0.3406801650578388,-1.2036146268832186,-0.7279524066871728,-0.778575988445237
119.54,-0.8113872630128764,-1.1613508177728427,0.9846928512996195,0.2891087162027761,-0.6748363694007363
115.608,0.35414819133902004,-0.6484316598259652,1.805308155618184,-1.2332846627142544,-0.4501398659712298
126.805,-0.6579857174604559,-1.1613508177728427,-0.38299932256465435,1.299773228256939,-0.7558767595935288
126.648,-0.5156543865355296,0.9416177298093548,-0.38299932256465435,1.299773228256939,1.6820179488840454
118.619,-0.5156543865355296,0.5312824034518528,0.16407754698105528,-1.2332846627142544,1.0457029735350172
125.319,-0.4049522402605869,-0.47745860717700606,0.9846928512996195,-0.7279524066871728,-0.49184350946131933
129.973,0.08530012181415923,-1.1613508177728427,-0.38299932256465435,-1.2332846627142544,-0.734154006661854
130.723,-0.6579857174604559,-0.47745860717700606,1.805308155618184,-0.7279524066871728,-0.4126213331510573
122.765,-0.8113872630128764,-1.1613508177728427,1.805308155618184,-1.2332846627142544,-0.598537258224802
108.991,2.2518992703380376,-0.9048912387994039,1.805308155618184,-0.7279524066871728,-0.552995080033347
116.956,-0.8319462330353659,1.8135802983190459,-1.2036146268832186,-1.2332846627142544,0.47565661696755945
131.755,-0.6579857174604559,-0.47745860717700606,1.805308155618184,1.299773228256939,-0.4738994076943273
133.276,0.08530012181415923,-1.1613508177728427,-1.2036146268832186,-0.7279524066871728,-0.8144320794326749
125.997,-0.7117553313654281,-1.1613508177728427,0.16407754698105528,-1.2332846627142544,-0.6897556040210399
117.465,1.0816194382886433,-1.1613508177728427,0.9846928512996195,-0.7279524066871728,-0.6567403131594117
127.315,-0.7117553313654281,0.5312824034518528,0.16407754698105528,0.2891087162027761,0.7137460733761672
126.457,0.6704400378388563,-1.1613508177728427,0.16407754698105528,1.299773228256939,-0.7268272559487172
120.569,1.619315577338365,-0.5971397440312775,-0.38299932256465435,0.2891087162027761,-0.6810013795022275
128.401,-0.6579857174604559,-1.1613508177728427,-0.38299932256465435,-0.7279524066871728,-0.7369685328859441
140.987,-0.5156543865355296,2.63425095103405,-1.2036146268832186,1.299773228256939,0.7567125109460549
131.78,0.08530012181415923,-1.1613508177728427,-0.38299932256465435,0.2891087162027761,-0.7477093937342075
126.79,-0.4049522402605869,-1.1613508177728427,0.9846928512996195,0.2891087162027761,-0.6748363694007363
112.251,1.619315577338365,-0.9048912387994039,1.805308155618184,-0.7279524066871728,-0.552995080033347
124.001,-0.7845024560603904,-0.9048912387994039,1.805308155618184,-0.7279524066871728,-0.552995080033347
122.675,0.35414819133902004,1.471634193021128,-0.9300761921103639,1.299773228256939,1.1316657904431333
116.914,0.08530012181415923,0.9416177298093548,-0.38299932256465435,0.2891087162027761,1.9098822914040705
119.606,0.6704400378388563,-1.1613508177728427,1.805308155618184,0.2891087162027761,-0.6346058609130429
113.733,0.6704400378388563,-0.47745860717700606,1.805308155618184,-0.7279524066871728,-0.4126213331510573
130.795,0.6704400378388563,-1.1613508177728427,-0.38299932256465435,1.299773228256939,-0.7558767595935288
113.004,0.08530012181415923,2.206818319411652,-0.9300761921103639,-0.7279524066871728,1.8844841864084907
121.118,0.6704400378388563,-0.47745860717700606,0.9846928512996195,1.299773228256939,-0.5466354484376368
122.708,-0.27843550166065245,0.08675246656455901,0.9846928512996195,1.299773228256939,-0.06499440853074365
127.461,-0.27843550166065245,-1.1613508177728427,1.805308155618184,1.299773228256939,-0.6471394851407466
128.816,-0.5156543865355296,-0.8194047124749243,0.9846928512996195,1.299773228256939,-0.6271578460381233
123.037,-0.27843550166065245,-0.8194047124749243,0.9846928512996195,-1.2332846627142544,-0.5677683485329863
138.523,-0.7528732714104068,0.3603093508028937,-0.38299932256465435,1.299773228256939,-0.07484525031505936
122.205,-0.7528732714104068,0.9416177298093548,-0.38299932256465435,-0.7279524066871728,2.2095619652909075
118.922,0.08530012181415923,-0.6484316598259652,1.805308155618184,-0.7279524066871728,-0.47542044952606966
115.215,1.0816194382886433,1.471634193021128,-0.9300761921103639,1.299773228256939,1.1316657904431333
110.78,-0.4049522402605869,0.9929096456040424,0.16407754698105528,-0.7279524066871728,3.5258395287886173
128.74,2.2518992703380376,-1.1613508177728427,-0.9300761921103639,1.299773228256939,-0.7910764521645027
135.324,-0.6579857174604559,1.8135802983190459,-1.2036146268832186,-0.7279524066871728,0.4425335357399022
107.985,1.0816194382886433,0.9416177298093548,-0.38299932256465435,-0.7279524066871728,2.2095619652909075
120.419,0.08530012181415923,-0.47745860717700606,0.9846928512996195,-0.7279524066871728,-0.49184350946131933
131.43,-0.5156543865355296,-1.1613508177728427,-0.38299932256465435,0.2891087162027761,-0.7477093937342075
114.9,1.619315577338365,-0.25519363873335926,0.9846928512996195,1.299773228256939,-0.45769567121217825
127.71,-0.5156543865355296,0.3603093508028937,-0.38299932256465435,-0.7279524066871728,0.0861516380565676
109.52,-0.27843550166065245,0.9929096456040424,0.16407754698105528,-0.7279524066871728,3.5258395287886173
134.853,-0.7117553313654281,0.06965516129966315,0.16407754698105528,1.299773228256939,-0.2835700659670625
124.304,0.6704400378388563,-1.1613508177728427,0.9846928512996195,1.299773228256939,-0.6860577956308788
126.863,-0.12028957841073432,-1.1613508177728427,0.16407754698105528,-0.7279524066871728,-0.7018206395742009
124.222,1.0816194382886433,0.4628931823922691,-1.2036146268832186,0.2891087162027761,-0.5225046287871061
127.637,-0.7845024560603904,-0.23809633346846323,0.16407754698105528,-0.7279524066871728,-0.4834388550878925
118.441,0.08530012181415923,-0.25519363873335926,0.9846928512996195,-0.7279524066871728,-0.38665208892436564
131.718,-0.5156543865355296,-0.47745860717700606,0.9846928512996195,1.299773228256939,-0.5466354484376368
124.647,-0.27843550166065245,-0.23809633346846323,0.16407754698105528,-0.7279524066871728,-0.4834388550878925
119.91,3.042628886587628,-1.1613508177728427,-0.38299932256465435,0.2891087162027761,-0.7477093937342075
130.955,-0.7528732714104068,-0.01583136502481641,-0.38299932256465435,-0.7279524066871728,-0.41378906211637134
123.207,-0.7845024560603904,0.9416177298093548,-0.38299932256465435,-1.2332846627142544,2.2880692818820183
118.827,0.6704400378388563,-0.8194047124749243,0.9846928512996195,-0.7279524066871728,-0.587078543480554
126.43,-0.8319462330353659,0.7535473718954995,-0.9300761921103639,-0.7279524066871728,0.2798898501094991
123.583,-0.7117553313654281,-1.1613508177728427,0.16407754698105528,0.2891087162027761,-0.7172548726099763
116.723,0.6704400378388563,0.3603093508028937,-0.38299932256465435,1.299773228256939,-0.07484525031505936
126.736,0.35414819133902004,0.4628931823922691,-1.2036146268832186,-1.2332846627142544,-0.5011434227081535
117.195,-0.8477608253603577,-1.1613508177728427,1.805308155618184,-1.2332846627142544,-0.598537258224802
108.034,0.6704400378388563,0.9929096456040424,0.16407754698105528,1.299773228256939,2.770154208504573
123.835,-0.5947273481604887,0.5312824034518528,0.16407754698105528,-0.7279524066871728,0.9000587268804354
127.315,-0.8477608253603577,0.5312824034518528,0.16407754698105528,-0.7279524066871728,0.9000587268804354
120.595,-0.8113872630128764,-1.1613508177728427,0.9846928512996195,-1.2332846627142544,-0.6426160324885719
130.777,-0.5156543865355296,1.0100069508689382,-1.2036146268832186,-0.7279524066871728,0.12849678393337133
114.751,1.0816194382886433,-0.9048912387994039,1.805308155618184,-0.7279524066871728,-0.552995080033347
125.452,-0.7117553313654281,0.4628931823922691,-1.2036146268832186,0.2891087162027761,-0.5225046287871061
123.445,-0.12028957841073432,-1.1613508177728427,0.9846928512996195,-1.2332846627142544,-0.6426160324885719
127.623,-0.27843550166065245,-1.1613508177728427,-1.2036146268832186,0.2891087162027761,-0.8156427748355589
112.039,1.0816194382886433,0.5312824034518528,0.16407754698105528,1.299773228256939,0.5981933039046774
113.958,1.0816194382886433,0.9416177298093548,-0.38299932256465435,1.299773228256939,1.6820179488840454
132.889,-0.12028957841073432,-0.5971397440312775,-0.38299932256465435,0.2891087162027761,-0.6810013795022275
135.248,0.6704400378388563,-0.3406801650578388,-1.2036146268832186,-1.2332846627142544,-0.7768308324774594
134.34,-0.8319462330353659,0.3603093508028937,-0.38299932256465435,-0.7279524066871728,0.0861516380565676
131.817,-0.4049522402605869,2.63425095103405,-1.2036146268832186,1.299773228256939,0.7567125109460549
122.394,0.08530012181415923,-0.47745860717700606,0.9846928512996195,0.2891087162027761,-0.5256634853471222
120.952,-0.7845024560603904,0.4628931823922691,-1.2036146268832186,0.2891087162027761,-0.5225046287871061
126.045,-0.7117553313654281,0.2748228244784141,-0.9300761921103639,-0.7279524066871728,-0.422657065354881
128.576,-0.4049522402605869,-1.1613508177728427,-0.9300761921103639,0.2891087162027761,-0.7894706751283542
123.445,0.08530012181415923,-1.1613508177728427,0.9846928512996195,-1.2332846627142544,-0.6426160324885719
123.564,0.08530012181415923,1.8135802983190459,-1.2036146268832186,-0.7279524066871728,0.4425335357399022
134.058,-0.12028957841073432,1.0100069508689382,-1.2036146268832186,1.299773228256939,0.06528222552262233
128.879,-0.6579857174604559,0.5312824034518528,0.16407754698105528,1.299773228256939,0.5981933039046774
130.374,-0.5947273481604887,0.4628931823922691,-1.2036146268832186,-0.7279524066871728,-0.5097935995819797
137.047,0.35414819133902004,-1.1613508177728427,-1.2036146268832186,-1.2332846627142544,-0.81360808196792
130.299,-0.7528732714104068,0.08675246656455901,0.9846928512996195,-0.7279524066871728,0.07780537013140663
133.436,0.08530012181415923,-0.3406801650578388,-1.2036146268832186,-0.7279524066871728,-0.778575988445237
117.724,-0.27843550166065245,2.206818319411652,-0.9300761921103639,-0.7279524066871728,1.8844841864084907
125.157,-0.7528732714104068,-0.8194047124749243,0.9846928512996195,-0.7279524066871728,-0.587078543480554
119.099,-0.5947273481604887,0.08675246656455901,0.9846928512996195,-1.2332846627142544,0.14660406833782388
132.897,-0.12028957841073432,-1.1613508177728427,-1.2036146268832186,-1.2332846627142544,-0.81360808196792
128.179,-0.7528732714104068,-0.6484316598259652,1.805308155618184,0.2891087162027761,-0.5077942380009837
127.314,-0.7528732714104068,-0.47745860717700606,0.9846928512996195,0.2891087162027761,-0.5256634853471222
129.569,-0.7117553313654281,-0.6484316598259652,1.805308155618184,0.2891087162027761,-0.5077942380009837
125.809,-0.7117553313654281,-0.6997235756206529,0.16407754698105528,-0.7279524066871728,-0.6258306771563914
129.465,-0.7117553313654281,-1.1613508177728427,0.9846928512996195,-1.2332846627142544,-0.6426160324885719
125.631,1.0816194382886433,-1.1613508177728427,-0.38299932256465435,-0.7279524066871728,-0.7369685328859441
126.406,-0.4049522402605869,1.8135802983190459,-1.2036146268832186,1.299773228256939,0.35895108941492615
128.723,-0.5947273481604887,-0.47745860717700606,1.805308155618184,-0.7279524066871728,-0.4126213331510573
115.298,0.6704400378388563,0.08675246656455901,0.9846928512996195,1.299773228256939,-0.06499440853074365
132.358,-0.6579857174604559,0.06965516129966315,0.16407754698105528,-0.7279524066871728,-0.16594682321476587
122.235,-0.27843550166065245,-0.01583136502481641,-0.38299932256465435,-0.7279524066871728,-0.41378906211637134
112.139,2.2518992703380376,-1.1613508177728427,1.805308155618184,-0.7279524066871728,-0.6143525002627216
116.295,-0.12028957841073432,0.5312824034518528,0.16407754698105528,-0.7279524066871728,0.9000587268804354
115.996,1.619315577338365,-0.8194047124749243,0.9846928512996195,1.299773228256939,-0.6271578460381233
122.79,-0.6579857174604559,-1.1613508177728427,-0.9300761921103639,-1.2332846627142544,-0.7857104381512013
126.642,-0.27843550166065245,-0.9048912387994039,1.805308155618184,1.299773228256939,-0.5944479612135773
121.301,0.6704400378388563,-1.1613508177728427,1.805308155618184,1.299773228256939,-0.6471394851407466
130.595,-0.5947273481604887,-1.1613508177728427,0.9846928512996195,-1.2332846627142544,-0.6426160324885719
129.395,1.0816194382886433,-1.1613508177728427,-0.38299932256465435,1.299773228256939,-0.7558767595935288
126.644,-0.27843550166065245,1.8135802983190459,-1.2036146268832186,-0.7279524066871728,0.4425335357399022
125.054,-0.27843550166065245,-0.3406801650578388,-1.2036146268832186,0.2891087162027761,-0.781140276340414
126.343,-0.5156543865355296,-0.47745860717700606,1.805308155618184,-0.7279524066871728,-0.4126213331510573
131.281,-0.6579857174604559,-0.23809633346846323,0.16407754698105528,1.299773228256939,-0.5461893160893501
116.694,2.2518992703380376,-0.5971397440312775,-0.38299932256465435,1.299773228256939,-0.6946832705458234
120.227,0.35414819133902004,-0.8194047124749243,0.9846928512996195,-0.7279524066871728,-0.587078543480554
115.079,0.35414819133902004,0.5312824034518528,0.16407754698105528,1.299773228256939,0.5981933039046774
128.704,0.35414819133902004,-0.5971397440312775,-0.38299932256465435,1.299773228256939,-0.6946832705458234
131.458,-0.12028957841073432,-0.01583136502481641,-0.38299932256465435,1.299773228256939,-0.4884847915976245
132.086,-0.5156543865355296,0.2748228244784141,-0.9300761921103639,1.299773228256939,-0.4501398659712298
137.813,-0.6579857174604559,0.3603093508028937,-0.38299932256465435,1.299773228256939,-0.07484525031505936
135.433,-0.5947273481604887,0.3603093508028937,-0.38299932256465435,1.299773228256939,-0.07484525031505936
126.843,-0.8113872630128764,-0.47745860717700606,1.805308155618184,-0.7279524066871728,-0.4126213331510573
127.127,-0.7528732714104068,1.0100069508689382,-1.2036146268832186,-0.7279524066871728,0.12849678393337133
123.312,-0.8113872630128764,-0.6484316598259652,1.805308155618184,-0.7279524066871728,-0.47542044952606966
127.22,-0.7528732714104068,1.471634193021128,-0.9300761921103639,0.2891087162027761,1.1889743350485444
131.221,-0.7845024560603904,-0.25519363873335926,0.9846928512996195,-0.7279524066871728,-0.38665208892436564
130.869,-0.6579857174604559,-0.47745860717700606,0.9846928512996195,-1.2332846627142544,-0.4654446008589287
133.153,-0.27843550166065245,-1.1613508177728427,-0.38299932256465435,-1.2332846627142544,-0.734154006661854
126.201,-0.6579857174604559,-1.1613508177728427,1.805308155618184,1.299773228256939,-0.6471394851407466
128.398,-0.27843550166065245,-0.3406801650578388,-1.2036146268832186,1.299773228256939,-0.7829805722770965
124.154,-0.12028957841073432,1.8135802983190459,-1.2036146268832186,-0.7279524066871728,0.4425335357399022
122.035,0.35414819133902004,-1.1613508177728427,0.9846928512996195,-1.2332846627142544,-0.6426160324885719
129.354,-0.7117553313654281,-0.6484316598259652,1.805308155618184,1.299773228256939,-0.5278290237424129
134.022,-0.5156543865355296,-0.5971397440312775,-0.38299932256465435,-1.2332846627142544,-0.6582942909363295
110.491,-0.8319462330353659,1.8135802983190459,-1.2036146268832186,0.2891087162027761,0.39387816218515176
114.085,-0.27843550166065245,0.9416177298093548,-0.38299932256465435,-0.7279524066871728,2.2095619652909075
124.338,-0.12028957841073432,-0.47745860717700606,0.9846928512996195,1.299773228256939,-0.5466354484376368
115.234,-0.12028957841073432,0.9929096456040424,0.16407754698105528,1.299773228256939,2.770154208504573
130.195,-0.5947273481604887,0.2748228244784141,-0.9300761921103639,-0.7279524066871728,-0.422657065354881
125.398,-0.7845024560603904,-0.6484316598259652,1.805308155618184,-1.2332846627142544,-0.4501398659712298
125.524,-0.27843550166065245,-0.6484316598259652,1.805308155618184,1.299773228256939,-0.5278290237424129
114.474,5.414817735336399,-1.1613508177728427,0.9846928512996195,1.299773228256939,-0.6860577956308788
124.493,-0.8113872630128764,1.471634193021128,-0.9300761921103639,-0.7279524066871728,1.268829031215018
112.639,0.35414819133902004,0.08675246656455901,0.9846928512996195,-1.2332846627142544,0.14660406833782388
117.911,-0.27843550166065245,-0.25519363873335926,0.9846928512996195,-0.7279524066871728,-0.38665208892436564
133.664,-0.4049522402605869,-0.5971397440312775,-0.38299932256465435,1.299773228256939,-0.6946832705458234
113.229,0.08530012181415923,0.08675246656455901,0.9846928512996195,-1.2332846627142544,0.14660406833782388
125.727,0.6704400378388563,2.63425095103405,-1.2036146268832186,1.299773228256939,0.7567125109460549
127.285,-0.7528732714104068,1.471634193021128,-0.9300761921103639,1.299773228256939,1.1316657904431333
120.354,-0.27843550166065245,0.08675246656455901,0.9846928512996195,0.2891087162027761,-0.010335710423545487
127.91,-0.5156543865355296,-1.1613508177728427,0.9846928512996195,0.2891087162027761,-0.6748363694007363
116.815,1.0816194382886433,-1.1613508177728427,0.9846928512996195,-1.2332846627142544,-0.6426160324885719
122.365,-0.4049522402605869,-1.1613508177728427,1.805308155618184,-1.2332846627142544,-0.598537258224802
130.558,-0.8113872630128764,0.06965516129966315,0.16407754698105528,-0.7279524066871728,-0.16594682321476587
135.459,-0.8113872630128764,0.5312824034518528,0.16407754698105528,1.299773228256939,0.5981933039046774
118.41,1.0816194382886433,-1.1613508177728427,0.9846928512996195,0.2891087162027761,-0.6748363694007363
129.308,1.0816194382886433,-0.4432639966472142,-0.9300761921103639,1.299773228256939,-0.739621373560991
130.845,-0.5156543865355296,1.471634193021128,-0.9300761921103639,1.299773228256939,1.1316657904431333
126.933,0.35414819133902004,-1.1613508177728427,-0.38299932256465435,-1.2332846627142544,-0.734154006661854
133.201,-0.5947273481604887,-0.23809633346846323,0.16407754698105528,1.299773228256939,-0.5461893160893501
126.807,-0.7845024560603904,-0.23809633346846323,0.16407754698105528,0.2891087162027761,-0.5221692809816826
106.88,-0.12028957841073432,0.9929096456040424,0.16407754698105528,-0.7279524066871728,3.5258395287886173
121.824,-0.4049522402605869,0.9416177298093548,-0.38299932256465435,0.2891087162027761,1.9098822914040705
128.29,-0.5947273481604887,-1.1613508177728427,0.9846928512996195,0.2891087162027761,-0.6748363694007363
133.378,0.08530012181415923,-0.3406801650578388,-1.2036146268832186,1.299773228256939,-0.7829805722770965
136.886,-0.7117553313654281,1.8135802983190459,-1.2036146268832186,-1.2332846627142544,0.47565661696755945
128.338,-0.5947273481604887,0.06965516129966315,0.16407754698105528,-0.7279524066871728,-0.16594682321476587
126.471,-0.4049522402605869,1.8135802983190459,-1.2036146268832186,0.2891087162027761,0.39387816218515176
119.737,0.35414819133902004,-0.23809633346846323,0.16407754698105528,0.2891087162027761,-0.5221692809816826
123.178,-0.5156543865355296,1.5058288035509197,-0.38299932256465435,1.299773228256939,2.42657241678718
124.106,-0.12028957841073432,-1.1613508177728427,1.805308155618184,0.2891087162027761,-0.6346058609130429
125.89,-0.27843550166065245,-0.25519363873335926,0.9846928512996195,1.299773228256939,-0.45769567121217825
120.324,-0.7117553313654281,2.206818319411652,-0.9300761921103639,-0.7279524066871728,1.8844841864084907
119.07,3.042628886587628,-1.1613508177728427,-0.9300761921103639,-1.2332846627142544,-0.7857104381512013
118.964,-0.6579857174604559,1.5058288035509197,-0.38299932256465435,-0.7279524066871728,3.109454327349147
119.639,-0.12028957841073432,0.5312824034518528,0.16407754698105528,1.299773228256939,0.5981933039046774
118.018,0.35414819133902004,0.9416177298093548,-0.38299932256465435,1.299773228256939,1.6820179488840454
124.525,-0.5947273481604887,1.471634193021128,-0.9300761921103639,-1.2332846627142544,1.3231733407546318
112.688,1.0816194382886433,0.06965516129966315,0.16407754698105528,-0.7279524066871728,-0.16594682321476587
122.288,-0.7117553313654281,1.5058288035509197,-0.38299932256465435,1.299773228256939,2.42657241678718
